industry,name,market_capitalization_billion,roe_perc_2017,roe_perc_2016,outperform_sse,outperform_dummy,market_capitalization_by_industry,q1,q2,q3,min,max,r0,r1,outlier,weighted_outperformance,bluechips
房地产,长春经开,3.264530818,0.37,0.32,-11.2,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.019226921,0
房地产,万科A,278.41,22.8,19.68,7.06,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,1.033618975,1
房地产,世荣兆业,7.823954761,44.17,5.37,18.27,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.075168489,1
房地产,宁波联合,1.7005136,22.07,7.8,-18.27,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.01633765,1
房地产,国创高新,3.940198364,2.42,0.68,-34.56,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.071608201,0
房地产,苏宁环球,9.619797337,14.88,12.54,-2.15,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.010876153,1
房地产,金地集团,43.61087731,17.62,17.84,2.74,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.062837128,0
房地产,蓝光发展,16.17386555,12.81,9.86,4.94,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.042015711,1
房地产,栖霞建设,3.3285,1.4,4.97,-11.05,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.019341127,0
房地产,中国国贸,13.3968577,10.16,11.71,1.98,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.013948872,0
房地产,南国置业,4.97719926,1.27,1.08,-14.29,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.037401429,0
房地产,金融街,19.69704809,10.56,10.6,-16.13,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.167073071,0
房地产,电子城,6.152217748,8.25,9.73,-6.51,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.021061225,0
房地产,海航投资,3.861632948,0.32,-10.42,3.51,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.007127694,0
房地产,粤泰股份,5.960182495,21.76,3.32,-39.19,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.122830371,0
房地产,渝开发,3.307582183,2.73,4.28,-12.83,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.022315583,0
房地产,中迪投资,1.783682111,8.87,9.83,-21.8,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.02044772,0
房地产,宋都股份,3.712138843,4.25,-5.42,1.05,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.002049672,0
房地产,上海临港,22.42204902,6.63,9.13,17.81,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.209995583,0
房地产,中国武夷,6.186139031,10.55,10.86,-20.9,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.067988726,0
房地产,广宇发展,13.68952729,27.56,16.25,-18.94,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.136345048,1
房地产,泛海控股,25.61726923,15.14,18.17,-9.65,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.129996329,0
房地产,中体产业,6.792069753,3.62,3.89,1.38,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.004928924,0
房地产,浦东金桥,11.9852239,8.39,6.95,-7.89,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.04972721,1
房地产,大名城,9.313354398,12.45,12.7,-21.82,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.106864096,0
房地产,京汉股份,4.183387971,16.85,6.47,-22.1,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.048617359,1
房地产,上实发展,10.25576968,9.17,6.68,10.3,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.055549023,1
房地产,世联行,10.27614399,21.85,19.47,-31.65,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.171031001,1
房地产,皇庭国际,5.525656229,3.41,2.24,-36.8,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.106930752,0
房地产,万泽股份,4.996536575,6.32,5.7,-3.2,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.008407947,1
房地产,天津松江,3.423902971,14,-27.46,-4.33,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.007796152,0
房地产,滨江集团,12.22797449,12.64,12.21,-27.14,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.174516024,1
房地产,全新好,3.059136229,4.34,19.13,-24.09,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.03875311,0
房地产,美好置业,6.526960447,9.7,10.79,7.49,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.025707731,0
房地产,阳光城,22.27540323,14.33,9.75,-6.76,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.079185053,1
房地产,天房发展,3.781494,5.11,-8.66,-23.74,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.047207942,0
房地产,首开股份,18.31491322,8.87,7.52,4.61,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.044399362,1
房地产,泰禾集团,18.16898051,11.19,11.96,-3.35,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.032007099,0
房地产,中粮地产,9.286305772,15.44,11.61,-12.65,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.061773818,1
房地产,华远地产,5.95909622,11.65,13.73,-5.74,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.017987186,0
房地产,三木集团,1.824836714,1.95,1.34,-12.93,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.012407763,0
房地产,津滨发展,4.027007863,-9.63,3.69,-3.42,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.00724235,0
房地产,保利地产,148.178,16.32,15.53,13.53,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,1.054271502,1
房地产,中交地产,3.526205442,21.27,0.72,-0.44,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.000815889,0
房地产,亚通股份,2.286466416,9.59,7.72,-12.09,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.014536574,1
房地产,华发股份,13.61843854,12.65,8.3,13.98,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.100116447,1
房地产,深物业A,5.597235309,26.64,15.79,-16.27,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.047888591,1
房地产,南山控股,8.33997014,11.1,8.75,-27.41,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.120211073,1
房地产,深振业A,7.411472803,15.24,16.56,-20.31,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.079156282,0
房地产,天保基建,4.43932358,8.36,6.39,-0.03,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-7.00E-05,1
房地产,万业企业,7.287675082,33.22,17.77,-6.28,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.024066869,1
房地产,京能置业,1.7707608,3.16,3.07,-20.47,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.019061132,0
房地产,卧龙地产,3.019944459,17.46,4.89,-4.28,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.006796944,0
房地产,中航善达,5.135602903,3.64,4.02,3.03,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.008182858,0
房地产,哈高科,1.41976581,2.86,2.13,-13.52,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.010094024,0
房地产,莱茵体育,3.932133044,2.18,1.95,-15.48,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.032008852,0
房地产,华丽家族,5.1433509,6.45,3.49,-28.05,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.075866485,0
房地产,中房股份,5.259089919,2.78,-13.69,11.84,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.032744114,0
房地产,新城控股,55.67338567,34.18,22.44,9.5,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.278126378,1
房地产,世茂股份,14.51702117,10.64,8.77,2.21,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.016870996,1
房地产,亚太实业,1.3803629,-10.93,2.51,-22.56,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.01637583,0
房地产,中华企业,29.00744357,10.68,21.94,15,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.228808238,0
房地产,荣丰控股,1.500724116,1.7,-6.53,-8.68,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.006850015,0
房地产,新黄浦,6.161580592,32.81,2.81,-0.09,0,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,-0.000291612,0
房地产,绿地控股,75.1991941,15.21,13.01,10.57,1,1901.643302,-16.48,-5.99,3.51,-65.24,52.48,-46.465,33.495,0,0.417983478,1
纺织服装,雅戈尔,26.7892262,1.23,16.68,8.2,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.639324143,0
纺织服装,华孚时尚,8.29579053,11.05,12.43,-13.55,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.327147914,0
纺织服装,商赢环球,3.4824777,7.1,3.65,-47.94,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,1,-0.485884961,0
纺织服装,乔治白,2.27814984,7.5,6.4,16.09,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.106680591,1
纺织服装,新野纺织,2.948627549,9.43,8.34,-14.64,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.125634258,1
纺织服装,搜于特,7.545713166,11.34,12.54,-31.4,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.68956788,0
纺织服装,龙头股份,3.059003498,7.3,1.23,-6.57,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.058491455,0
纺织服装,美尔雅,2.232,0.85,0.9,-28,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.181886014,0
纺织服装,华纺股份,2.28834477,0.76,1.22,1.75,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.011654847,0
纺织服装,贵人鸟,3.853331137,6.27,12.34,-41.96,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.470564212,0
纺织服装,欣龙控股,2.27741085,6.14,5.04,-14.52,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.096239883,1
纺织服装,报喜鸟,3.724286824,1.06,-14.9,8.21,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.088988392,0
纺织服装,江苏阳光,3.959015524,6.01,8.14,-4.54,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.052310653,0
纺织服装,梦洁股份,3.321797878,3.57,6.87,-13.51,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.130609761,0
纺织服装,孚日股份,4.467360025,12.63,12.13,0.02,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.000260033,1
纺织服装,兴业科技,2.271657858,1.93,3.42,-0.36,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.002380085,0
纺织服装,哈森股份,1.750456934,1.58,8.89,-19.49,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.099291107,0
纺织服装,三毛派神,1.670511539,30.66,6.19,-12.86,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.062522672,1
纺织服装,际华集团,15.15112144,4.43,9.16,-24.5,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-1.080333758,0
纺织服装,中潜股份,1.906688754,8.55,9.77,-16.29,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.090395742,0
纺织服装,天创时尚,4.331277757,12,8.41,14.26,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.179755689,1
纺织服装,航民股份,5.3302509,17.28,18.55,-0.82,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.012720629,0
纺织服装,富安娜,6.010987468,17.05,15.73,-9.44,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.165144799,1
纺织服装,浪莎股份,1.28132781,4.93,3.01,-25.37,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.094607987,0
纺织服装,红蜻蜓,4.1324651,11.2,9.09,-11.29,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.135784507,1
纺织服装,红豆股份,10.0063648,14.18,5.62,2.02,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.05882674,1
纺织服装,海澜之家,38.23336993,32.51,34.64,15.21,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,1.692461804,0
纺织服装,森马服饰,22.73271763,11.51,14.92,33.55,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,2.219683048,0
纺织服装,摩登大道,7.374580385,6.46,-20.59,-9.46,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.203037162,0
纺织服装,百隆东方,8.19,6.69,8.62,28.72,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.68456615,0
纺织服装,维格娜丝,2.5909498,12.28,7.08,0.38,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.002865429,1
纺织服装,棒杰股份,2.18054218,7.12,6.16,-11.67,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.074059782,1
纺织服装,上海三毛,1.835072158,4.69,24.49,12.6,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.067293137,0
纺织服装,七匹狼,4.7833911,5.96,5.24,0.48,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.006682273,1
纺织服装,美邦服饰,5.97975,-10,1,-4.75,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.08266539,0
纺织服装,浔兴股份,3.0967,10.15,10.94,-24.06,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.216841219,0
纺织服装,金发拉比,1.997044,9.92,8.44,-16.6,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.096481224,1
纺织服装,华升股份,1.584316166,-13.05,1.35,-2.89,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.0133256,0
纺织服装,新澳股份,3.483811952,12.82,14.3,-14.46,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.14661219,0
纺织服装,歌力思,5.324646847,15.82,12.29,-7.61,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.117929525,1
纺织服装,朗姿股份,3.488,7.37,6.9,2.54,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.025784415,1
纺织服装,希努尔,4.88512,1.84,0.38,-18.98,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.26984758,0
纺织服装,华斯股份,2.147573756,-3.86,1,-14.37,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.089815634,0
纺织服装,步森股份,1.3958997,-6.65,1.26,-49.6,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,1,-0.201503676,0
纺织服装,星期六,1.878922125,-21.18,1.19,-10,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.054683445,0
纺织服装,嘉欣丝绸,3.3793908,8.61,7.83,10.09,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.099237695,1
纺织服装,探路者,2.941269883,-3.19,7.51,-16.98,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.145351543,0
纺织服装,三房巷,2.240256286,3.51,3.81,12.97,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.084563853,0
纺织服装,嘉麟杰,3.12832,2.98,1.29,-7.72,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.070287089,0
纺织服装,柏堡龙,5.785424356,6.08,9.85,48.39,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,1,0.814775432,0
纺织服装,汇洁股份,3.234816,13.26,11.76,-14.96,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.140840727,1
纺织服装,奥康国际,4.0980156,5.54,7.46,-3.94,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.046991241,0
纺织服装,健盛集团,4.513302823,6.23,6.68,11.4,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.149742958,0
纺织服装,凤竹纺织,1.75168,3.59,8.49,3.81,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.019423471,0
纺织服装,如意集团,2.520320747,2.83,2.16,-18.23,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.133717906,0
纺织服装,罗莱生活,6.540727304,14.79,12.05,-17.09,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.325323315,1
纺织服装,鲁泰A,8.271314307,11.87,11.71,13.63,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.328108486,1
纺织服装,宏达高科,1.769392905,5.7,5.94,-4.87,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.025078429,0
纺织服装,天首发展,2.064092554,-6.04,2.67,1.44,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.008650451,0
纺织服装,华茂股份,3.085784579,2.19,2.14,-4.75,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.04265857,0
纺织服装,旷达科技,4.311867485,10.1,12.07,-18.76,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.235421066,0
纺织服装,申达股份,3.593828649,8.03,8.11,-10.34,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.108149618,0
纺织服装,鹿港文化,2.749592889,10.54,7.32,-30.07,0,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,-0.240629521,1
纺织服装,多喜爱,3.621,3.51,3.35,8.33,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.08778506,0
纺织服装,九牧王,7.872528955,10.2,9.73,26.7,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.611748075,1
纺织服装,伟星股份,5.328883609,15.99,14.52,6.37,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.098792221,1
纺织服装,联发股份,3.249948,12.17,14.19,11.29,1,343.5998113,-16.29,-6.57,3.81,-49.6,48.39,-46.44,33.96,0,0.106786767,0
家用电器,海立股份,7.054116618,6.87,4.48,5,1,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,0.037571126,0
家用电器,老板电器,20.9641351,31.66,33.38,-30.44,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.679771848,0
家用电器,春兰股份,1.870050737,0.91,0.63,-12.34,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.024581599,0
家用电器,乐金健康,2.856125211,2.91,5.47,-13.59,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.041346455,0
家用电器,顺威股份,2.2968,-4.55,2.88,-57.13,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.139774833,0
家用电器,浙江美大,6.486358536,25.73,18.5,-16.19,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.111863751,1
家用电器,盾安环境,4.237520272,2.09,1.93,-19.63,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.088608149,0
家用电器,天银机电,3.390731135,14.93,15.62,-28.06,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.10134973,0
家用电器,朗迪集团,2.64287744,14.52,10.61,16.1,1,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,0.045325696,1
家用电器,开能健康,3.405028009,7.9,14,16.33,1,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,0.059230916,0
家用电器,毅昌股份,1.39949,-33.67,1.16,-10.87,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.016204697,0
家用电器,飞科电器,16.348068,38.42,34.3,-26.55,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.462351784,1
家用电器,澳柯玛,2.85308427,1.84,2.34,-5.55,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.016867439,0
家用电器,TCL集团,32.79014939,10.86,7.17,-13.41,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.468396618,1
家用电器,聚隆科技,1.67,7.49,8.8,-18.67,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.033212561,0
家用电器,立霸股份,2.048504963,11.9,10.86,-14.82,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.032339016,1
家用电器,东方电热,3.107324643,4.51,2.51,5.06,1,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,0.016748608,0
家用电器,创维数字,6.347950385,3.55,21.33,7.94,1,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,0.053690272,0
家用电器,华帝股份,8.199095053,26.1,20.22,-30.34,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.264986089,1
家用电器,长虹美菱,3.153129355,0.64,5.77,-14.02,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.047090291,0
家用电器,兆驰股份,8.87280359,7.56,7.26,-22.34,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.21114734,1
家用电器,奥佳华,9.14849658,12.85,10.36,7.53,1,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,0.073381449,1
家用电器,同洲电子,2.842106434,0.97,-49.47,-9.06,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.027429009,0
家用电器,金莱特,1.90434,1.19,1.02,-28.38,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.057570295,0
家用电器,奥马电器,5.810837254,11.66,16.17,-29.43,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.182167354,0
家用电器,海信家电,8.785604761,35.12,24.23,-24.27,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.227134453,1
家用电器,长青集团,5.111574862,4.3,8.83,-0.28,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.001524594,0
家用电器,天际股份,3.549612867,0.66,9.77,-32.59,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.123227298,0
家用电器,莱克电气,8.76185,11.77,18.13,-30.69,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.286440405,0
家用电器,九阳股份,12.2034249,18.4,21.36,20.63,1,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,0.268177624,0
家用电器,三花智控,27.08052127,19.12,17.24,-6.83,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.197024077,1
家用电器,万和电气,7.15,13.21,14.2,-4.48,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.034121305,0
家用电器,爱仕达,2.914669064,8.01,7.18,-9.01,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.027974068,1
家用电器,小天鹅A,26.63639619,23.12,21.14,-9.75,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.276644257,1
家用电器,四川九洲,4.479893109,0.31,8.22,-0.25,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.001193024,0
家用电器,苏泊尔,43.23849449,26.87,22.79,57.22,1,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,1,2.635481637,1
家用电器,海信电器,11.39687144,7,13.99,-18.26,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.221680759,0
家用电器,中新科技,2.353176,10.13,8.59,-34.41,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.086254281,1
家用电器,四川长虹,11.03282369,2.79,4.49,-8.18,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.096135006,0
家用电器,惠而浦,4.1387706,-2.44,6.01,-1.57,0,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,-0.006921697,0
家用电器,日出东方,3.704,1.47,6.54,1.38,1,938.7683148,-24.27,-13.41,-0.36,-57.13,57.22,-57.13,35.505,0,0.005444922,0
